"combo","FoodCode.x","Food_Description","FoodCode.y","Food_Description.y","FoodCode.jitter","FoodCode"
"14104010_Cheese_natural_Cheddar_or_American_type",14104010,"Cheese_natural_Cheddar_or_American_type",NA,NA,NA,"14104010"
"14104100_Cheese_Cheddar",14104100,"Cheese_Cheddar",NA,NA,NA,"14104100"
"14104110_Cheese_Cheddar_reduced_fat",14104110,"Cheese_Cheddar_reduced_fat",NA,NA,NA,"14104110"
"14104200_Cheese_Colby",14104200,"Cheese_Colby",NA,NA,NA,"14104200"
"14104250_Cheese_Colby_Jack",14104250,"Cheese_Colby_Jack",NA,NA,NA,"14104250"
"14104250_Cheese_Colby_Jack",14104250,"Cheese_Colby_Jack",NA,NA,NA,"14104250"
"14104400_Cheese_Feta",14104400,"Cheese_Feta",NA,NA,NA,"14104400"
"14104400_Cheese_Feta",14104400,"Cheese_Feta",NA,NA,NA,"14104400"
"14104700_Cheese_goat",14104700,"Cheese_goat",NA,NA,NA,"14104700"
"14105010_Cheese_Gouda_or_Edam",14105010,"Cheese_Gouda_or_Edam",NA,NA,NA,"14105010"
"14105010_Cheese_Gouda_or_Edam",14105010,"Cheese_Gouda_or_Edam",NA,NA,NA,"14105010"
"14105200_Cheese_Gruyere",14105200,"Cheese_Gruyere",NA,NA,NA,"14105200"
"14106200_Cheese_Monterey",14106200,"Cheese_Monterey",NA,NA,NA,"14106200"
"14106200_Cheese_Monterey",14106200,"Cheese_Monterey",NA,NA,NA,"14106200"
"14107010_Cheese_Mozzarella_NFS",14107010,"Cheese_Mozzarella_NFS",NA,NA,NA,"14107010"
"14107010_Cheese_Mozzarella_NFS",14107010,"Cheese_Mozzarella_NFS",NA,NA,NA,"14107010"
"14107020_Cheese_Mozzarella_whole_milk",14107020,"Cheese_Mozzarella_whole_milk",NA,NA,NA,"14107020"
"14107020_Cheese_Mozzarella_whole_milk",14107020,"Cheese_Mozzarella_whole_milk",NA,NA,NA,"14107020"
"14107030_Cheese_Mozzarella_part_skim",14107030,"Cheese_Mozzarella_part_skim",NA,NA,NA,"14107030"
"14107030_Cheese_Mozzarella_part_skim",14107030,"Cheese_Mozzarella_part_skim",NA,NA,NA,"14107030"
"14107060_Cheese_Mozzarella_nonfat_or_fat_free",14107060,"Cheese_Mozzarella_nonfat_or_fat_free",NA,NA,NA,"14107060"
"14107200_Cheese_Muenster",14107200,"Cheese_Muenster",NA,NA,NA,"14107200"
"14108010_Cheese_Parmesan_dry_grated",14108010,"Cheese_Parmesan_dry_grated",NA,NA,NA,"14108010"
"14108010_Cheese_Parmesan_dry_grated",14108010,"Cheese_Parmesan_dry_grated",NA,NA,NA,"14108010"
"14108015_Cheese_Parmesan_dry_grated_reduced_fat",14108015,"Cheese_Parmesan_dry_grated_reduced_fat",NA,NA,NA,"14108015"
"14108020_Cheese_Parmesan_hard",14108020,"Cheese_Parmesan_hard",NA,NA,NA,"14108020"
"14108020_Cheese_Parmesan_hard",14108020,"Cheese_Parmesan_hard",NA,NA,NA,"14108020"
"14108060_Cheese_Parmesan_dry_grated_fat_free",14108060,"Cheese_Parmesan_dry_grated_fat_free",NA,NA,NA,"14108060"
"14108060_Parmesan_cheese_topping_fat_free",14108060,"Parmesan_cheese_topping_fat_free",NA,NA,NA,"14108060"
"14108400_Cheese_Provolone",14108400,"Cheese_Provolone",NA,NA,NA,"14108400"
"14108400_Cheese_Provolone",14108400,"Cheese_Provolone",NA,NA,NA,"14108400"
"14108420_Cheese_provolone_reduced_fat",14108420,"Cheese_provolone_reduced_fat",NA,NA,NA,"14108420"
"14108420_Cheese_provolone_reduced_fat",14108420,"Cheese_provolone_reduced_fat",NA,NA,NA,"14108420"
"14109010_Cheese_Swiss",14109010,"Cheese_Swiss",NA,NA,NA,"14109010"
"14109010_Cheese_Swiss",14109010,"Cheese_Swiss",NA,NA,NA,"14109010"
"14109020_Cheese_Swiss_reduced_sodium",14109020,"Cheese_Swiss_reduced_sodium",NA,NA,NA,"14109020"
"14109030_Cheese_Swiss_reduced_fat",14109030,"Cheese_Swiss_reduced_fat",NA,NA,NA,"14109030"
"14120010_Cheese_Mexican_blend",14120010,"Cheese_Mexican_blend",NA,NA,NA,"14120010"
"14120010_Cheese_Mexican_blend",14120010,"Cheese_Mexican_blend",NA,NA,NA,"14120010"
"14120020_Cheese_Mexican_blend_reduced_fat",14120020,"Cheese_Mexican_blend_reduced_fat",NA,NA,NA,"14120020"
"14120020_Cheese_Mexican_blend_reduced_fat",14120020,"Cheese_Mexican_blend_reduced_fat",NA,NA,NA,"14120020"
"14131000_Queso_Anejo_aged_Mexican_cheese",14131000,"Queso_Anejo_aged_Mexican_cheese",NA,NA,NA,"14131000"
"14131500_Queso_Asadero",14131500,"Queso_Asadero",NA,NA,NA,"14131500"
"14132000_Queso_Chihuahua",14132000,"Queso_Chihuahua",NA,NA,NA,"14132000"
"14133000_Queso_Fresco",14133000,"Queso_Fresco",NA,NA,NA,"14133000"
"14133000_Queso_Fresco",14133000,"Queso_Fresco",NA,NA,NA,"14133000"
"14134000_Queso_cotija",14134000,"Queso_cotija",NA,NA,NA,"14134000"
"14200100_Cheese_cottage_NFS",14200100,"Cheese_cottage_NFS",NA,NA,NA,"14200100"
"14201010_Cheese_cottage_creamed_large_or_small_curd",14201010,"Cheese_cottage_creamed_large_or_small_curd",NA,NA,NA,"14201010"
"14201500_Cheese_Ricotta",14201500,"Cheese_Ricotta",NA,NA,NA,"14201500"
"14203020_Cheese_cottage_salted_dry_curd",14203020,"Cheese_cottage_salted_dry_curd",NA,NA,NA,"14203020"
"14203020_Cheese_cottage_salted_dry_curd",14203020,"Cheese_cottage_salted_dry_curd",NA,NA,NA,"14203020"
"14204010_Cheese_cottage_lowfat_1_2_fat",14204010,"Cheese_cottage_lowfat_1_2_fat",NA,NA,NA,"14204010"
"14204010_Cheese_cottage_lowfat_12_fat",14204010,"Cheese_cottage_lowfat_12_fat",NA,NA,NA,"14204010"
"14204020_Cheese_cottage_lowfat_with_fruit",14204020,"Cheese_cottage_lowfat_with_fruit",NA,NA,NA,"14204020"
"14301010_Cheese_cream",14301010,"Cheese_cream",NA,NA,NA,"14301010"
"14301010_Cheese_cream",14301010,"Cheese_cream",NA,NA,NA,"14301010"
"14303010_Cheese_cream_light_or_lite_formerly_called_Cream_Cheese_Lowfat",14303010,"Cheese_cream_light_or_lite_formerly_called_Cream_Cheese_Lowfat",NA,NA,NA,"14303010"
"14410110_Cheese_American",14410110,"Cheese_American",NA,NA,NA,"14410110"
"14410120_Cheese_American_reduced_fat",14410120,"Cheese_American_reduced_fat",NA,NA,NA,"14410120"
"14410200_Cheese_processed_American_or_Cheddar_type",14410200,"Cheese_processed_American_or_Cheddar_type",NA,NA,NA,"14410200"
"14410210_Cheese_American_reduced_sodium",14410210,"Cheese_American_reduced_sodium",NA,NA,NA,"14410210"
"14410300_Cheese_processed_American_or_Cheddar_type_lowfat",14410300,"Cheese_processed_American_or_Cheddar_type_lowfat",NA,NA,NA,"14410300"
"14410380_Cheese_processed_cream_cheese_product_nonfat_or_fat_free",14410380,"Cheese_processed_cream_cheese_product_nonfat_or_fat_free",NA,NA,NA,"14410380"
"14410400_Cheese_processed_Swiss",14410400,"Cheese_processed_Swiss",NA,NA,NA,"14410400"
"14410600_Cheese_processed_with_vegetables",14410600,"Cheese_processed_with_vegetables",NA,NA,NA,"14410600"
"14420100_Cheese_spread_American_or_Cheddar_cheese_base",14420100,"Cheese_spread_American_or_Cheddar_cheese_base",NA,NA,NA,"14420100"
"14420100_Cheese_spread_American_or_Cheddar_cheese_base",14420100,"Cheese_spread_American_or_Cheddar_cheese_base",NA,NA,NA,"14420100"
"14420160_Cheese_spread_Swiss_cheese_base",14420160,"Cheese_spread_Swiss_cheese_base",NA,NA,NA,"14420160"
"14420200_Cheese_spread_cream_cheese_regular",14420200,"Cheese_spread_cream_cheese_regular",NA,NA,NA,"14420200"
"14420200_Cheese_spread_cream_cheese_regular",14420200,"Cheese_spread_cream_cheese_regular",NA,NA,NA,"14420200"
"14502000_Imitation_cheese",14502000,"Imitation_cheese",NA,NA,NA,"14502000"
"14502040_Imitation_cheese_American_or_cheddar_type_low_cholesterol",14502040,"Imitation_cheese_American_or_cheddar_type_low_cholesterol",NA,NA,NA,"14502040"
"14620100_Dip_cream_cheese_base",14620100,"Dip_cream_cheese_base",NA,NA,NA,"14620100"
"14620150_Dip_cheese_with_chili_pepper_chili_con_queso",14620150,"Dip_cheese_with_chili_pepper_chili_con_queso",NA,NA,NA,"14620150"
"14620200_Dip_cheese_base_other_than_cream_cheese",14620200,"Dip_cheese_base_other_than_cream_cheese",NA,NA,NA,"14620200"
"14630100_Cheese_fondue",14630100,"Cheese_fondue",NA,NA,NA,"14630100"
"14640100_Cheese_sandwich_grilled",14640100,"Cheese_sandwich_grilled",NA,NA,NA,"14640100"
"14650100_Cheese_sauce",14650100,"Cheese_sauce",NA,NA,NA,"14650100"
"14650100_Cheese_sauce",14650100,"Cheese_sauce",NA,NA,NA,"14650100"
"14650160_Alfredo_sauce",14650160,"Alfredo_sauce",NA,NA,NA,"14650160"
"14650160_Alfredo_sauce",14650160,"Alfredo_sauce",NA,NA,NA,"14650160"
"14660200_Cheese_nuggets_or_pieces_breaded_baked_or_fried",14660200,"Cheese_nuggets_or_pieces_breaded_baked_or_fried",NA,NA,NA,"14660200"
"14660200_Cheese_nuggets_or_pieces_breaded_baked_or_fried",14660200,"Cheese_nuggets_or_pieces_breaded_baked_or_fried",NA,NA,NA,"14660200"
"20000000_Meat_NFS",20000000,"Meat_NFS",NA,NA,NA,"20000000"
"20000200_Ground_meat_NFS",20000200,"Ground_meat_NFS",NA,NA,NA,"20000200"
"21000100_Beef_NS_as_to_cut_cooked_NS_as_to_fat_eaten",21000100,"Beef_NS_as_to_cut_cooked_NS_as_to_fat_eaten",NA,NA,NA,"21000100"
"21000100_Beef_NS_as_to_cut_cooked_NS_as_to_fat_eaten",21000100,"Beef_NS_as_to_cut_cooked_NS_as_to_fat_eaten",NA,NA,NA,"21000100"
"21000110_Beef_NS_as_to_cut_cooked_lean_and_fat_eaten",21000110,"Beef_NS_as_to_cut_cooked_lean_and_fat_eaten",NA,NA,NA,"21000110"
"21000110_Beef_NS_as_to_cut_cooked_lean_and_fat_eaten",21000110,"Beef_NS_as_to_cut_cooked_lean_and_fat_eaten",NA,NA,NA,"21000110"
"21000120_Beef_NS_as_to_cut_cooked_lean_only_eaten",21000120,"Beef_NS_as_to_cut_cooked_lean_only_eaten",NA,NA,NA,"21000120"
"21000120_Beef_NS_as_to_cut_cooked_lean_only_eaten",21000120,"Beef_NS_as_to_cut_cooked_lean_only_eaten",NA,NA,NA,"21000120"
"21001020_Steak_NS_as_to_type_of_meat_cooked_lean_only_eaten",21001020,"Steak_NS_as_to_type_of_meat_cooked_lean_only_eaten",NA,NA,NA,"21001020"
"21101010_Beef_steak_NS_as_to_cooking_method_lean_and_fat_eaten",21101010,"Beef_steak_NS_as_to_cooking_method_lean_and_fat_eaten",NA,NA,NA,"21101010"
"21101010_Beef_steak_NS_as_to_cooking_method_lean_and_fat_eaten",21101010,"Beef_steak_NS_as_to_cooking_method_lean_and_fat_eaten",NA,NA,NA,"21101010"
"21101020_Beef_steak_NS_as_to_cooking_method_lean_only_eaten",21101020,"Beef_steak_NS_as_to_cooking_method_lean_only_eaten",NA,NA,NA,"21101020"
"21101020_Beef_steak_NS_as_to_cooking_method_lean_only_eaten",21101020,"Beef_steak_NS_as_to_cooking_method_lean_only_eaten",NA,NA,NA,"21101020"
"21101110_Beef_steak_broiled_or_baked_NS_as_to_fat_eaten",21101110,"Beef_steak_broiled_or_baked_NS_as_to_fat_eaten",NA,NA,NA,"21101110"
"21101120_Beef_steak_broiled_or_baked_lean_and_fat_eaten",21101120,"Beef_steak_broiled_or_baked_lean_and_fat_eaten",NA,NA,NA,"21101120"
"21101120_Beef_steak_broiled_or_baked_lean_and_fat_eaten",21101120,"Beef_steak_broiled_or_baked_lean_and_fat_eaten",NA,NA,NA,"21101120"
"21101130_Beef_steak_broiled_or_baked_lean_only_eaten",21101130,"Beef_steak_broiled_or_baked_lean_only_eaten",NA,NA,NA,"21101130"
"21101130_Beef_steak_broiled_or_baked_lean_only_eaten",21101130,"Beef_steak_broiled_or_baked_lean_only_eaten",NA,NA,NA,"21101130"
"21102120_Beef_steak_fried_lean_and_fat_eaten",21102120,"Beef_steak_fried_lean_and_fat_eaten",NA,NA,NA,"21102120"
"21102120_Beef_steak_fried_lean_and_fat_eaten",21102120,"Beef_steak_fried_lean_and_fat_eaten",NA,NA,NA,"21102120"
"21102130_Beef_steak_fried_lean_only_eaten",21102130,"Beef_steak_fried_lean_only_eaten",NA,NA,NA,"21102130"
"21102130_Beef_steak_fried_lean_only_eaten",21102130,"Beef_steak_fried_lean_only_eaten",NA,NA,NA,"21102130"
"21104110_Beef_steak_battered_fried_NS_as_to_fat_eaten",21104110,"Beef_steak_battered_fried_NS_as_to_fat_eaten",NA,NA,NA,"21104110"
"21105120_Beef_steak_braised_lean_and_fat_eaten",21105120,"Beef_steak_braised_lean_and_fat_eaten",NA,NA,NA,"21105120"
"21105130_Beef_steak_braised_lean_only_eaten",21105130,"Beef_steak_braised_lean_only_eaten",NA,NA,NA,"21105130"
"21304110_Beef_shortribs_cooked_lean_and_fat_eaten",21304110,"Beef_shortribs_cooked_lean_and_fat_eaten",NA,NA,NA,"21304110"
"21304110_Beef_shortribs_cooked_lean_and_fat_eaten",21304110,"Beef_shortribs_cooked_lean_and_fat_eaten",NA,NA,NA,"21304110"
"21304200_Beef_shortribs_barbecued_with_sauce_NS_as_to_fat_eaten",21304200,"Beef_shortribs_barbecued_with_sauce_NS_as_to_fat_eaten",NA,NA,NA,"21304200"
"21304220_Beef_shortribs_barbecued_with_sauce_lean_only_eaten",21304220,"Beef_shortribs_barbecued_with_sauce_lean_only_eaten",NA,NA,NA,"21304220"
"21401110_Beef_roast_roasted_lean_and_fat_eaten",21401110,"Beef_roast_roasted_lean_and_fat_eaten",NA,NA,NA,"21401110"
"21401110_Beef_roast_roasted_lean_and_fat_eaten",21401110,"Beef_roast_roasted_lean_and_fat_eaten",NA,NA,NA,"21401110"
"21401120_Beef_roast_roasted_lean_only_eaten",21401120,"Beef_roast_roasted_lean_only_eaten",NA,NA,NA,"21401120"
"21401120_Beef_roast_roasted_lean_only_eaten",21401120,"Beef_roast_roasted_lean_only_eaten",NA,NA,NA,"21401120"
"21407000_Beef_pot_roast_braised_or_boiled_NS_as_to_fat_eaten",21407000,"Beef_pot_roast_braised_or_boiled_NS_as_to_fat_eaten",NA,NA,NA,"21407000"
"21407120_Beef_pot_roast_braised_or_boiled_lean_only_eaten",21407120,"Beef_pot_roast_braised_or_boiled_lean_only_eaten",NA,NA,NA,"21407120"
"21407120_Beef_pot_roast_braised_or_boiled_lean_only_eaten",21407120,"Beef_pot_roast_braised_or_boiled_lean_only_eaten",NA,NA,NA,"21407120"
"21410000_Beef_stew_meat_cooked_NS_as_to_fat_eaten",21410000,"Beef_stew_meat_cooked_NS_as_to_fat_eaten",NA,NA,NA,"21410000"
"21410000_Beef_stew_meat_cooked_NS_as_to_fat_eaten",21410000,"Beef_stew_meat_cooked_NS_as_to_fat_eaten",NA,NA,NA,"21410000"
"21416000_Corned_beef_cooked_NS_as_to_fat_eaten",21416000,"Corned_beef_cooked_NS_as_to_fat_eaten",NA,NA,NA,"21416000"
"21416120_Corned_beef_cooked_lean_only_eaten",21416120,"Corned_beef_cooked_lean_only_eaten",NA,NA,NA,"21416120"
"21417100_Beef_brisket_cooked_NS_as_to_fat_eaten",21417100,"Beef_brisket_cooked_NS_as_to_fat_eaten",NA,NA,NA,"21417100"
"21417110_Beef_brisket_cooked_lean_and_fat_eaten",21417110,"Beef_brisket_cooked_lean_and_fat_eaten",NA,NA,NA,"21417110"
"21417110_Beef_brisket_cooked_lean_and_fat_eaten",21417110,"Beef_brisket_cooked_lean_and_fat_eaten",NA,NA,NA,"21417110"
"21417120_Beef_brisket_cooked_lean_only_eaten",21417120,"Beef_brisket_cooked_lean_only_eaten",NA,NA,NA,"21417120"
"21420100_Beef_sandwich_steak_flaked_formed_thinly_sliced",21420100,"Beef_sandwich_steak_flaked_formed_thinly_sliced",NA,NA,NA,"21420100"
"21500100_Ground_beef_or_patty_cooked_NS_as_to_percent_lean_formerly_NS_as_to_regular_lean_or_extra_lean",21500100,"Ground_beef_or_patty_cooked_NS_as_to_percent_lean_formerly_NS_as_to_regular_lean_or_extra_lean",NA,NA,NA,"21500100"
"21500100_Ground_beef_or_patty_cooked_NS_as_to_percent_lean_formerly_NS_as_to_regular_lean_or_extra_lean",21500100,"Ground_beef_or_patty_cooked_NS_as_to_percent_lean_formerly_NS_as_to_regular_lean_or_extra_lean",NA,NA,NA,"21500100"
"21500300_Ground_beef_patty_cooked_for_fast_food_sandwiches",21500300,"Ground_beef_patty_cooked_for_fast_food_sandwiches",NA,NA,NA,"21500300"
"21501000_Ground_beef_less_than_80_lean_cooked_formerly_regular",21501000,"Ground_beef_less_than_80_lean_cooked_formerly_regular",NA,NA,NA,"21501000"
"21501000_Ground_beef_less_than_80_lean_cooked_formerly_regular",21501000,"Ground_beef_less_than_80_lean_cooked_formerly_regular",NA,NA,NA,"21501000"
"21501200_Ground_beef_80_84_lean_cooked_formerly_lean",21501200,"Ground_beef_80_84_lean_cooked_formerly_lean",NA,NA,NA,"21501200"
"21501200_Ground_beef_80_84_lean_cooked_formerly_lean",21501200,"Ground_beef_80_84_lean_cooked_formerly_lean",NA,NA,NA,"21501200"
"21501300_Ground_beef_85_89_lean_cooked_formerly_extra_lean",21501300,"Ground_beef_85_89_lean_cooked_formerly_extra_lean",NA,NA,NA,"21501300"
"21540100_Ground_beef_with_textured_vegetable_protein_cooked",21540100,"Ground_beef_with_textured_vegetable_protein_cooked",NA,NA,NA,"21540100"
"21540100_Ground_beef_with_textured_vegetable_protein_cooked",21540100,"Ground_beef_with_textured_vegetable_protein_cooked",NA,NA,NA,"21540100"
"21601000_Beef_bacon_cooked",21601000,"Beef_bacon_cooked",NA,NA,NA,"21601000"
"21602100_Beef_jerky",21602100,"Beef_jerky",NA,NA,NA,"21602100"
"21602100_Beef_jerky",21602100,"Beef_jerky",NA,NA,NA,"21602100"
"21603000_Beef_pastrami_beef_smoked_spiced",21603000,"Beef_pastrami_beef_smoked_spiced",NA,NA,NA,"21603000"
"21603000_Beef_pastrami_beef_smoked_spiced",21603000,"Beef_pastrami_beef_smoked_spiced",NA,NA,NA,"21603000"
"22000100_Pork_NS_as_to_cut_cooked_NS_as_to_fat_eaten",22000100,"Pork_NS_as_to_cut_cooked_NS_as_to_fat_eaten",NA,NA,NA,"22000100"
"22000100_Pork_NS_as_to_cut_cooked_NS_as_to_fat_eaten",22000100,"Pork_NS_as_to_cut_cooked_NS_as_to_fat_eaten",NA,NA,NA,"22000100"
"22000110_Pork_NS_as_to_cut_cooked_lean_and_fat_eaten",22000110,"Pork_NS_as_to_cut_cooked_lean_and_fat_eaten",NA,NA,NA,"22000110"
"22000110_Pork_NS_as_to_cut_cooked_lean_and_fat_eaten",22000110,"Pork_NS_as_to_cut_cooked_lean_and_fat_eaten",NA,NA,NA,"22000110"
"22000210_Pork_NS_as_to_cut_fried_lean_and_fat_eaten",22000210,"Pork_NS_as_to_cut_fried_lean_and_fat_eaten",NA,NA,NA,"22000210"
"22000220_Pork_NS_as_to_cut_fried_lean_only_eaten",22000220,"Pork_NS_as_to_cut_fried_lean_only_eaten",NA,NA,NA,"22000220"
"22002000_Pork_ground_or_patty_cooked",22002000,"Pork_ground_or_patty_cooked",NA,NA,NA,"22002000"
"22002000_Pork_ground_or_patty_cooked",22002000,"Pork_ground_or_patty_cooked",NA,NA,NA,"22002000"
"22101020_Pork_chop_NS_as_to_cooking_method_lean_only_eaten",22101020,"Pork_chop_NS_as_to_cooking_method_lean_only_eaten",NA,NA,NA,"22101020"
"22101110_Pork_chop_broiled_or_baked_lean_and_fat_eaten",22101110,"Pork_chop_broiled_or_baked_lean_and_fat_eaten",NA,NA,NA,"22101110"
"22101110_Pork_chop_broiled_or_baked_lean_and_fat_eaten",22101110,"Pork_chop_broiled_or_baked_lean_and_fat_eaten",NA,NA,NA,"22101110"
"22101120_Pork_chop_broiled_or_baked_lean_only_eaten",22101120,"Pork_chop_broiled_or_baked_lean_only_eaten",NA,NA,NA,"22101120"
"22101150_Pork_chop_breaded_or_floured_broiled_or_baked_lean_only_eaten",22101150,"Pork_chop_breaded_or_floured_broiled_or_baked_lean_only_eaten",NA,NA,NA,"22101150"
"22101210_Pork_chop_fried_lean_and_fat_eaten",22101210,"Pork_chop_fried_lean_and_fat_eaten",NA,NA,NA,"22101210"
"22101210_Pork_chop_fried_lean_and_fat_eaten",22101210,"Pork_chop_fried_lean_and_fat_eaten",NA,NA,NA,"22101210"
"22101220_Pork_chop_fried_lean_only_eaten",22101220,"Pork_chop_fried_lean_only_eaten",NA,NA,NA,"22101220"
"22107020_Pork_chop_smoked_or_cured_cooked_lean_only_eaten",22107020,"Pork_chop_smoked_or_cured_cooked_lean_only_eaten",NA,NA,NA,"22107020"
"22201110_Pork_steak_or_cutlet_broiled_or_baked_lean_and_fat_eaten",22201110,"Pork_steak_or_cutlet_broiled_or_baked_lean_and_fat_eaten",NA,NA,NA,"22201110"
"22201200_Pork_steak_or_cutlet_fried_NS_as_to_fat_eaten",22201200,"Pork_steak_or_cutlet_fried_NS_as_to_fat_eaten",NA,NA,NA,"22201200"
"22201210_Pork_steak_or_cutlet_fried_lean_and_fat_eaten",22201210,"Pork_steak_or_cutlet_fried_lean_and_fat_eaten",NA,NA,NA,"22201210"
"22201220_Pork_steak_or_cutlet_fried_lean_only_eaten",22201220,"Pork_steak_or_cutlet_fried_lean_only_eaten",NA,NA,NA,"22201220"
"22210310_Pork_tenderloin_breaded_fried",22210310,"Pork_tenderloin_breaded_fried",NA,NA,NA,"22210310"
"22300120_Ham_fried_NS_as_to_fat_eaten",22300120,"Ham_fried_NS_as_to_fat_eaten",NA,NA,NA,"22300120"
"22300130_Ham_fried_lean_and_fat_eaten",22300130,"Ham_fried_lean_and_fat_eaten",NA,NA,NA,"22300130"
"22300130_Ham_fried_lean_and_fat_eaten",22300130,"Ham_fried_lean_and_fat_eaten",NA,NA,NA,"22300130"
"22300140_Ham_fried_lean_only_eaten",22300140,"Ham_fried_lean_only_eaten",NA,NA,NA,"22300140"
"22300140_Ham_fried_lean_only_eaten",22300140,"Ham_fried_lean_only_eaten",NA,NA,NA,"22300140"
"22311000_Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten",22311000,"Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten",NA,NA,NA,"22311000"
"22311000_Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten",22311000,"Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten",NA,NA,NA,"22311000"
"22311010_Ham_smoked_or_cured_cooked_lean_and_fat_eaten",22311010,"Ham_smoked_or_cured_cooked_lean_and_fat_eaten",NA,NA,NA,"22311010"
"22311020_Ham_smoked_or_cured_cooked_lean_only_eaten",22311020,"Ham_smoked_or_cured_cooked_lean_only_eaten",NA,NA,NA,"22311020"
"22311450_Ham_prosciutto",22311450,"Ham_prosciutto",NA,NA,NA,"22311450"
"22400100_Pork_roast_NS_as_to_cut_cooked_NS_as_to_fat_eaten",22400100,"Pork_roast_NS_as_to_cut_cooked_NS_as_to_fat_eaten",NA,NA,NA,"22400100"
"22400110_Pork_roast_NS_as_to_cut_cooked_lean_and_fat_eaten",22400110,"Pork_roast_NS_as_to_cut_cooked_lean_and_fat_eaten",NA,NA,NA,"22400110"
"22400110_Pork_roast_NS_as_to_cut_cooked_lean_and_fat_eaten",22400110,"Pork_roast_NS_as_to_cut_cooked_lean_and_fat_eaten",NA,NA,NA,"22400110"
"22400120_Pork_roast_NS_as_to_cut_cooked_lean_only_eaten",22400120,"Pork_roast_NS_as_to_cut_cooked_lean_only_eaten",NA,NA,NA,"22400120"
"22401010_Pork_roast_loin_cooked_lean_and_fat_eaten",22401010,"Pork_roast_loin_cooked_lean_and_fat_eaten",NA,NA,NA,"22401010"
"22401020_Pork_roast_loin_cooked_lean_only_eaten",22401020,"Pork_roast_loin_cooked_lean_only_eaten",NA,NA,NA,"22401020"
"22401020_Pork_roast_loin_cooked_lean_only_eaten",22401020,"Pork_roast_loin_cooked_lean_only_eaten",NA,NA,NA,"22401020"
"22421010_Pork_roast_smoked_or_cured_cooked_lean_and_fat_eaten",22421010,"Pork_roast_smoked_or_cured_cooked_lean_and_fat_eaten",NA,NA,NA,"22421010"
"22421020_Pork_roast_smoked_or_cured_cooked_lean_only_eaten",22421020,"Pork_roast_smoked_or_cured_cooked_lean_only_eaten",NA,NA,NA,"22421020"
"22501010_Canadian_bacon_cooked",22501010,"Canadian_bacon_cooked",NA,NA,NA,"22501010"
